scenario_id,condition,run_id,turn,speaker,text,job_description,salary,working_hours,pension_fund,leased_car,promotion_possibilities,decision,candidate_utility,employer_utility
3,mixed,0,3,Employer,"{
  ""message"": ""I'm glad you're open to compromise. I can offer a more favorable pension fund rate of 20%. Would you like to consider that?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""accept""
}",Programmer,85000,9,20%,Yes,Fast,accept,0.7272727272727273,0.36363636363636365
3,mixed,1,0,Employer,"{
  ""message"": ""I am willing to consider a Project Manager role."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,85000,9,10%,No,Moderate,continue,0.45454545454545453,0.6363636363636364
3,mixed,1,0,Candidate,"{
  ""message"": ""I am willing to consider a Project Manager role."",
  ""job_description"": ""Project Manager"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Project Manager,90000,9,20%,Yes,Fast,continue,0.8636363636363636,0.18181818181818182
3,mixed,1,1,Employer,"{
  ""message"": ""That's a good start, I like the Project Manager role."",
  ""job_description"": ""Team Manager"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Team Manager,80000,9,10%,No,Moderate,continue,0.5,0.5454545454545454
3,mixed,1,1,Candidate,"{
  ""message"": ""Not close enough on salary, I was thinking more along the lines of $85000."",
  ""job_description"": ""Project Manager"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Project Manager,85000,9,10%,Yes,Fast,continue,0.7272727272727273,0.36363636363636365
3,mixed,1,2,Employer,"{
  ""message"": ""I appreciate your willingness to consider $85000. I can offer that, but only if we also discuss a more comprehensive benefits package."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,85000,9,10%,Yes,Fast,continue,0.6363636363636364,0.45454545454545453
3,mixed,1,2,Candidate,"{
  ""message"": ""I appreciate your willingness to offer more benefits, but I'm looking for a more substantial salary increase. I can accept $90000 with the same benefits package."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,9,10%,Yes,Fast,continue,0.6818181818181818,0.36363636363636365
3,mixed,1,3,Employer,"{
  ""message"": ""I'm willing to revisit the salary, but I think $85000 is a more realistic and balanced offer. The additional benefits are substantial enough."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""accept""
}",Programmer,85000,9,20%,Yes,Fast,accept,0.7272727272727273,0.36363636363636365
3,mixed,2,0,Employer,"{
  ""message"": ""I appreciate your offer, but I was thinking more along the lines of a Programmer role with a salary of 85000 and 10% pension fund. I'm open to discussing working hours, though."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,85000,9,10%,Yes,Moderate,continue,0.5454545454545454,0.5454545454545454
3,mixed,2,0,Candidate,"{
  ""message"": ""I see you're willing to compromise on salary, but I'm looking for a role with more prestige. How about Team Manager instead?"",
  ""job_description"": ""Team Manager"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Team Manager,85000,9,10%,Yes,Moderate,continue,0.6818181818181818,0.4090909090909091
3,mixed,2,1,Employer,"{
  ""message"": ""I understand your preference for Team Manager, but I need to balance it with the available resources. Let's compromise on working hours instead."",
  ""job_description"": ""Team Manager"",
  ""salary"": ""85000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Team Manager,85000,8,10%,Yes,Moderate,continue,0.7727272727272727,0.3181818181818182
3,mixed,2,1,Candidate,"{
  ""message"": ""I appreciate your flexibility on working hours, but I was hoping to keep it at 9. Let's consider the pension fund instead."",
  ""job_description"": ""Team Manager"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Team Manager,85000,9,20%,Yes,Moderate,continue,0.7727272727272727,0.3181818181818182
3,mixed,2,2,Employer,"{
  ""message"": ""I'm willing to compromise on the pension fund. Let's go with 10% instead of 20%. Now, let's discuss the salary."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,85000,9,10%,Yes,Fast,continue,0.6363636363636364,0.45454545454545453
3,mixed,2,2,Candidate,"{
  ""message"": ""That's a good start. I'm willing to accept the pension fund of 10%. However, for the salary and working hours, I'd like to stick with my original choices: $85000 and 9 hours per week."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,85000,9,10%,Yes,Fast,continue,0.6363636363636364,0.45454545454545453
3,mixed,2,3,Employer,"{
  ""message"": ""I'm willing to compromise on the salary and accept $85000. However, I'd prefer to keep the working hours at 9 hours per week as well."",
  ""job_description"": ""Programmer"",
  ""salary"": ""80000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,80000,9,10%,Yes,Fast,continue,0.5454545454545454,0.5
3,mixed,2,3,Candidate,"{
  ""message"": ""I appreciate your willingness to compromise, but I was thinking more along the lines of $90000. Keeping working hours at 9 is reasonable, though."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,9,20%,Yes,Fast,continue,0.7727272727272727,0.2727272727272727
3,mixed,2,4,Employer,"{
  ""message"": ""I can see you're committed to getting the best deal, but I'm willing to meet in the middle on salary. How about $85000? I'd be happy with 9 hours a week and a 20% pension fund."",
  ""job_description"": ""Programmer"",
  ""salary"": ""85000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,85000,9,20%,Yes,Fast,continue,0.7272727272727273,0.36363636363636365
3,mixed,2,4,Candidate,"{
  ""message"": ""I appreciate your willingness to meet in the middle, but I was thinking more along the lines of $90000. I'm flexible with working hours, so let's aim for a standard 8 hour workday. Additionally, I'd prefer a 10% pension fund."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,8,10%,Yes,Fast,continue,0.7727272727272727,0.2727272727272727
3,mixed,2,5,Employer,"{
  ""message"": ""I can meet you at $90,000. I'm willing to accept a standard 8 hour workday and the 10% pension fund. However, I have to decline the leased car as part of this package. Would you be open to discussing alternative perks?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,8,10%,No,Fast,continue,0.6818181818181818,0.36363636363636365
3,mixed,2,5,Candidate,"{
  ""message"": ""I can do $90,000. I like the fast promotion possibilities and will accept a standard 8 hour workday. However, I would prefer a higher pension fund than 10%."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Fast"",
  ""decision"": ""continue""
}",Programmer,90000,8,20%,No,Fast,continue,0.7727272727272727,0.2727272727272727
3,mixed,2,6,Employer,"{
  ""message"": ""I can meet you at $90,000. I'm willing to compromise on the working hours to 8, but I'd like a faster promotion possibility than fast. Would  moderate be acceptable?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,8,20%,No,Moderate,continue,0.6818181818181818,0.36363636363636365
3,mixed,2,6,Candidate,"{
  ""message"": ""We can consider your proposal, but we'd like to discuss the pension fund. Would $20% be more acceptable?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,8,10%,No,Moderate,continue,0.5909090909090909,0.45454545454545453
3,mixed,2,7,Employer,"{
  ""message"": ""We can consider the pension fund at $20%, but I'm not willing to budge on the salary. Let's discuss something else. What about a leased car?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""8"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""No"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,8,20%,No,Moderate,continue,0.6818181818181818,0.36363636363636365
3,mixed,2,7,Candidate,"{
  ""message"": ""I appreciate the consideration of a leased car. With a salary of $90000, I'd like to discuss a slightly longer working hours in exchange for this benefit. Let's consider 10 hours a week."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,10,20%,Yes,Moderate,continue,0.5909090909090909,0.45454545454545453
3,mixed,2,8,Employer,"{
  ""message"": ""I'm glad you like the idea of a leased car. Considering your request for longer working hours, I propose an increase to 9 hours a week. I'd also like to discuss the pension fund percentage in exchange."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,9,10%,Yes,Moderate,continue,0.5909090909090909,0.45454545454545453
3,mixed,2,8,Candidate,"{
  ""message"": ""That's a great compromise on working hours, but I was really hoping for more. However, I do appreciate the discussion on pension fund. Considering my value table, I think 20% would be ideal. As for working hours, how about we stick with 10?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""10"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,10,20%,Yes,Moderate,continue,0.5909090909090909,0.45454545454545453
3,mixed,2,9,Employer,"{
  ""message"": ""I'm glad you like the working hours compromise, but I have to revisit it. Considering your preference for higher salary, I can offer 10 as a maximum but we can discuss this further. Let's consider 9 instead."",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""9"",
  ""pension_fund"": ""20%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,9,20%,Yes,Moderate,continue,0.6818181818181818,0.36363636363636365
3,mixed,2,9,Candidate,"{
  ""message"": ""I appreciate your willingness to revisit the working hours. Given the salary offer, I can accept the higher value, but I'd like to discuss the working hours further. How about we compromise on 9.5?"",
  ""job_description"": ""Programmer"",
  ""salary"": ""90000"",
  ""working_hours"": ""9.5"",
  ""pension_fund"": ""10%"",
  ""leased_car"": ""Yes"",
  ""promotion_possibilities"": ""Moderate"",
  ""decision"": ""continue""
}",Programmer,90000,9.5,10%,Yes,Moderate,continue,0.0,0.0
